week,open,high,low,close,source_rows,bad_hlc,bad_ohlc,first_date,last_date,null_rows,valid_hlc,valid_ohlc
1983-04-08,11,11.0625,10.8125,10.875,5,0,0,1983-04-04,1983-04-08,0,True,True
1983-04-15,11,11.0625,10.9375,11,5,0,0,1983-04-11,1983-04-15,0,True,True
1983-04-22,11.0625,11.5625,11,11.4375,5,0,0,1983-04-18,1983-04-22,0,True,True
1983-04-29,11.4375,11.5,11.375,11.5,5,0,0,1983-04-25,1983-04-29,0,True,True
1983-05-06,11.5,11.5625,11.25,11.25,5,0,0,1983-05-02,1983-05-06,0,True,True
1983-05-13,11.1875,11.5,11.125,11.5,5,0,0,1983-05-09,1983-05-13,0,True,True
1983-05-20,11.4375,11.4375,11.1875,11.25,5,0,0,1983-05-16,1983-05-20,0,True,True
1983-05-27,11.125,11.375,11.0625,11.3125,5,0,0,1983-05-23,1983-05-27,0,True,True
1983-06-03,11.1875,11.25,11,11.0625,4,0,0,1983-05-31,1983-06-03,0,True,True
1983-06-10,11.125,11.1875,11.0625,11.0625,5,0,0,1983-06-06,1983-06-10,0,True,True
1983-06-17,11,11.125,10.9375,11.0625,5,0,0,1983-06-13,1983-06-17,0,True,True
1983-06-24,11.125,11.25,11.0625,11.0625,5,0,0,1983-06-20,1983-06-24,0,True,True
1983-07-01,11,11.25,10.875,11.1875,5,0,0,1983-06-27,1983-07-01,0,True,True
1983-07-08,11.0625,11.1875,10.9375,11.0625,4,0,0,1983-07-05,1983-07-08,0,True,True
1983-07-15,11.125,11.5,11.0625,11.5,5,0,0,1983-07-11,1983-07-15,0,True,True
1983-07-22,11.5,11.625,11.3125,11.375,5,0,0,1983-07-18,1983-07-22,0,True,True
1983-07-29,11.375,11.4375,11.3125,11.3125,5,0,0,1983-07-25,1983-07-29,0,True,True
1983-08-05,11.375,11.375,10.9375,11,5,0,0,1983-08-01,1983-08-05,0,True,True
1983-08-12,10.9375,11,10.4375,10.625,5,0,0,1983-08-08,1983-08-12,0,True,True
1983-08-19,10.625,11,10.625,10.8125,5,0,0,1983-08-15,1983-08-19,0,True,True
1983-08-26,10.875,11,10.8125,10.8125,5,0,0,1983-08-22,1983-08-26,0,True,True
1983-09-02,10.875,10.9375,10.75,10.875,5,0,0,1983-08-29,1983-09-02,0,True,True
1983-09-09,10.8125,11.125,10.8125,11.0625,4,0,0,1983-09-06,1983-09-09,0,True,True
1983-09-16,11.125,11.8125,11.125,11.375,5,0,0,1983-09-12,1983-09-16,0,True,True
1983-09-23,11.375,11.8125,11.3125,11.75,5,0,0,1983-09-19,1983-09-23,0,True,True
1983-09-30,11.9375,12,11.75,11.75,5,0,0,1983-09-26,1983-09-30,0,True,True
1983-10-07,11.8125,12.75,11.75,12.375,5,0,0,1983-10-03,1983-10-07,0,True,True
1983-10-14,12.3125,12.375,11.6875,11.75,5,0,0,1983-10-10,1983-10-14,0,True,True
1983-10-21,11.8125,12.3125,11.75,12.3125,5,0,0,1983-10-17,1983-10-21,0,True,True
1983-10-28,12.25,12.75,12.125,12.6875,5,0,0,1983-10-24,1983-10-28,0,True,True
1983-11-04,12.875,12.9375,12.25,12.25,5,0,0,1983-10-31,1983-11-04,0,True,True
1983-11-11,12.1875,12.375,12,12.25,5,0,0,1983-11-07,1983-11-11,0,True,True
1983-11-18,12.375,12.4375,12.1875,12.3125,5,0,0,1983-11-14,1983-11-18,0,True,True
1983-11-25,12.3125,12.4375,12.25,12.375,4,0,0,1983-11-21,1983-11-25,0,True,True
1983-12-02,12.375,12.4375,12.1875,12.25,5,0,0,1983-11-28,1983-12-02,0,True,True
1983-12-09,12.25,12.25,12,12.1875,5,0,0,1983-12-05,1983-12-09,0,True,True
1983-12-16,12.1875,12.25,11.8125,11.9375,5,0,0,1983-12-12,1983-12-16,0,True,True
1983-12-23,11.8125,12.25,11.8125,12.125,5,0,0,1983-12-19,1983-12-23,0,True,True
1983-12-30,12.25,12.4375,12.1875,12.375,4,0,0,1983-12-27,1983-12-30,0,True,True
1984-01-06,12.4375,12.6875,12.375,12.625,4,0,0,1984-01-03,1984-01-06,0,True,True
1984-01-13,12.5625,12.5625,12.4375,12.5,5,0,0,1984-01-09,1984-01-13,0,True,True
1984-01-20,12.375,12.5625,12.3125,12.5,5,0,0,1984-01-16,1984-01-20,0,True,True
1984-01-27,12.375,12.5625,12.3125,12.375,5,0,0,1984-01-23,1984-01-27,0,True,True
1984-02-03,12.375,12.5,12.0625,12.3125,5,0,0,1984-01-30,1984-02-03,0,True,True
1984-02-10,12.1875,12.3125,12,12.0625,5,0,0,1984-02-06,1984-02-10,0,True,True
1984-02-17,12.0625,12.0625,11.375,11.5,5,0,0,1984-02-13,1984-02-17,0,True,True
1984-02-24,11.5,11.5625,11.375,11.5,4,0,0,1984-02-21,1984-02-24,0,True,True
1984-03-02,11.5,11.75,11.3125,11.6875,5,0,0,1984-02-27,1984-03-02,0,True,True
1984-03-09,11.6875,12,11.4375,11.4375,5,0,0,1984-03-05,1984-03-09,0,True,True
1984-03-16,11.4375,11.9375,11.4375,11.875,5,0,0,1984-03-12,1984-03-16,0,True,True
1984-03-23,11.9375,12,11.8125,11.875,5,0,0,1984-03-19,1984-03-23,0,True,True
1984-03-30,11.875,12.3125,11.875,12,5,0,0,1984-03-26,1984-03-30,0,True,True
1984-04-06,11.9375,12.0625,11.75,11.75,5,0,0,1984-04-02,1984-04-06,0,True,True
1984-04-13,11.75,11.875,11.6875,11.875,5,0,0,1984-04-09,1984-04-13,0,True,True
1984-04-20,11.875,12.25,11.8125,12.1875,4,0,0,1984-04-16,1984-04-19,0,True,True
1984-04-27,12.25,12.5625,12.1875,12.375,5,0,0,1984-04-23,1984-04-27,0,True,True
1984-05-04,12.375,12.5,12.125,12.375,5,0,0,1984-04-30,1984-05-04,0,True,True
1984-05-11,12.3125,12.625,12.3125,12.625,5,0,0,1984-05-07,1984-05-11,0,True,True
1984-05-18,12.5625,12.625,12.125,12.5,5,0,0,1984-05-14,1984-05-18,0,True,True
1984-05-25,12.5,12.625,12.375,12.375,5,0,0,1984-05-21,1984-05-25,0,True,True
1984-06-01,12.375,12.5,12.1875,12.375,4,0,0,1984-05-29,1984-06-01,0,True,True
1984-06-08,12.375,12.4375,12.1875,12.375,5,0,0,1984-06-04,1984-06-08,0,True,True
1984-06-15,12.3125,12.4375,12.1875,12.375,5,0,0,1984-06-11,1984-06-15,0,True,True
1984-06-22,12.375,12.8125,12.3125,12.625,5,0,0,1984-06-18,1984-06-22,0,True,True
1984-06-29,12.625,12.6875,12.4375,12.625,5,0,0,1984-06-25,1984-06-29,0,True,True
1984-07-06,12.5625,12.75,12.5,12.75,4,0,0,1984-07-02,1984-07-06,0,True,True
1984-07-13,12.625,12.9375,12.625,12.875,5,0,0,1984-07-09,1984-07-13,0,True,True
1984-07-20,12.8125,13.1875,12.8125,13.0625,5,0,0,1984-07-16,1984-07-20,0,True,True
1984-07-27,13.125,13.4375,13.0625,13.375,5,0,0,1984-07-23,1984-07-27,0,True,True
1984-08-03,13.375,13.4375,13.0625,13.1875,5,0,0,1984-07-30,1984-08-03,0,True,True
