week,open,high,low,close,source_rows,bad,first_date,last_date,valid_hlc,valid_ohlc,segment
2015-08-07,4583.25,4629,4480.5,4519.5,5952,0,2015-08-02T22:00:00Z,2015-08-07T20:00:00Z,False,False,fixed
2015-08-14,4514,4584.75,4431.25,4528.25,6110,0,2015-08-09T22:00:00Z,2015-08-14T20:00:00Z,True,True,fixed
2015-08-21,4532.5,4573.5,4196.25,4202.25,6065,0,2015-08-16T22:00:00Z,2015-08-21T20:00:00Z,True,True,fixed
2015-08-28,4183.75,4340.75,3908.25,4324,6310,0,2015-08-23T22:00:00Z,2015-08-28T20:00:00Z,True,True,fixed
2015-09-04,4324,4330.25,4118.25,4187.25,6358,0,2015-08-30T22:00:00Z,2015-09-04T20:01:00Z,True,True,fixed
2015-09-11,4181.75,4369.5,4180,4323.25,6113,0,2015-09-06T22:00:00Z,2015-09-11T20:00:00Z,True,True,fixed
2015-09-18,4325.25,4441.75,4280,4315.75,5104,0,2015-09-13T22:00:00Z,2015-09-18T20:00:00Z,False,False,fixed
2015-09-25,4324.75,4361.5,4185.25,4213.25,6283,0,2015-09-20T22:00:00Z,2015-09-25T20:00:00Z,True,True,fixed
2015-10-02,4202.5,4258.75,4040.75,4255.75,6441,0,2015-09-27T22:00:00Z,2015-10-02T20:00:00Z,True,True,fixed
2015-10-09,4257.75,4369.25,4250.5,4358.5,6357,0,2015-10-04T22:00:00Z,2015-10-09T20:00:00Z,True,True,fixed
2015-10-16,4355,4430.75,4317.5,4428.75,6316,0,2015-10-11T22:00:00Z,2015-10-16T20:00:00Z,True,True,fixed
2015-10-23,4434.5,4637.5,4394.75,4617.25,6197,0,2015-10-18T22:00:00Z,2015-10-23T20:00:00Z,True,True,fixed
2015-10-30,4614,4690.25,4592.75,4642.75,6203,0,2015-10-25T22:00:00Z,2015-10-30T20:00:00Z,True,True,fixed
2015-11-06,4644.5,4729.75,4625,4700.5,2799,0,2015-11-01T23:00:00Z,2015-11-06T21:00:00Z,False,False,fixed
2015-11-13,4701.25,4712.75,4576.5,4588.75,2769,0,2015-11-08T23:00:00Z,2015-11-13T00:05:00Z,False,False,fixed
2015-11-20,4478.25,4691.5,4455,4690,3990,0,2015-11-15T23:00:00Z,2015-11-20T21:59:00Z,False,False,fixed
2015-11-27,4689.5,4706.75,4620,4685.75,5862,0,2015-11-22T23:00:00Z,2015-11-27T18:15:00Z,False,False,fixed
2015-12-04,4685.5,4739.5,4579,4714.5,6526,0,2015-11-29T23:00:00Z,2015-12-04T21:59:00Z,True,True,fixed
2015-12-11,4721.25,4730,4527.5,4535.5,6469,0,2015-12-06T23:00:00Z,2015-12-11T21:59:00Z,True,True,fixed
2015-12-18,4534.5,4683.75,4477.25,4510,6556,0,2015-12-13T23:00:00Z,2015-12-18T21:59:00Z,True,True,fixed
2015-12-25,4513.75,4630,4511.75,4610.75,4932,0,2015-12-20T23:00:00Z,2015-12-24T18:14:00Z,False,False,fixed
2016-01-01,4611,4697.75,4571.5,4592.5,4981,0,2015-12-27T23:00:00Z,2015-12-31T21:59:00Z,False,False,fixed
2016-01-08,4592.5,4606.75,4255.75,4264.5,6784,0,2016-01-03T23:00:00Z,2016-01-08T21:59:00Z,True,True,fixed
2016-01-15,4264.25,4365,4075.75,4145.75,6814,0,2016-01-10T23:00:00Z,2016-01-15T21:59:00Z,True,True,fixed
2016-01-22,4126.75,4253,3983.5,4246.75,6594,0,2016-01-17T23:00:00Z,2016-01-22T21:59:00Z,True,True,fixed
2016-01-29,4247.5,4271.25,4102,4269.75,6808,0,2016-01-24T23:00:00Z,2016-01-29T21:59:00Z,True,True,fixed
2016-02-05,4263.25,4309.25,4001,4019.75,6805,0,2016-01-31T23:00:00Z,2016-02-05T21:59:00Z,True,True,fixed
2016-02-12,4027.25,4046,3862.25,4015.25,6791,0,2016-02-07T23:00:00Z,2016-02-12T21:59:00Z,True,True,fixed
2016-02-19,4021.5,4227.5,4021.5,4161.25,6540,0,2016-02-14T23:00:00Z,2016-02-19T21:59:00Z,True,True,fixed
2016-02-26,4155.25,4293.25,4084.75,4226.5,6752,0,2016-02-21T23:00:00Z,2016-02-26T21:59:00Z,True,True,fixed
2016-03-04,4225.25,4357.75,4180.25,4320.25,6731,0,2016-02-28T23:00:00Z,2016-03-04T21:59:00Z,True,True,fixed
2016-03-11,4321,4361.25,4229.75,4357,6645,0,2016-03-06T23:00:00Z,2016-03-11T21:59:00Z,True,True,fixed
2016-03-18,4352.75,4412.75,4329.5,4397,6238,0,2016-03-13T22:00:00Z,2016-03-18T20:59:00Z,True,True,fixed
2016-03-25,4394.75,4441.25,4365,4400.5,5188,0,2016-03-20T22:00:00Z,2016-03-24T20:59:00Z,False,False,fixed
2016-04-01,4401.5,4529.5,4374,4528.75,6511,0,2016-03-27T22:00:00Z,2016-04-01T20:59:00Z,True,True,fixed
2016-04-08,4526.75,4543.75,4450.75,4469.5,6655,0,2016-04-03T22:00:00Z,2016-04-08T20:59:00Z,True,True,fixed
2016-04-15,4470,4563.25,4426.5,4538.75,6590,0,2016-04-10T22:00:00Z,2016-04-15T20:59:00Z,True,True,fixed
2016-04-22,4518.75,4584.5,4431,4466.75,6676,0,2016-04-17T22:00:00Z,2016-04-22T20:59:00Z,True,True,fixed
2016-04-29,4477,4489.75,4296.75,4335.75,6652,0,2016-04-24T22:00:00Z,2016-04-29T20:59:00Z,True,True,fixed
2016-05-06,4337,4378.5,4271,4333.75,6544,0,2016-05-01T22:00:00Z,2016-05-06T20:59:00Z,True,True,fixed
2016-05-13,4329.75,4403,4303.75,4322.5,6603,0,2016-05-08T22:00:00Z,2016-05-13T20:59:00Z,True,True,fixed
2016-05-20,4316,4393.75,4280.75,4364,6622,0,2016-05-15T22:00:00Z,2016-05-20T20:59:00Z,True,True,fixed
2016-05-27,4367.75,4513.5,4341.75,4513,6512,0,2016-05-22T22:00:00Z,2016-05-27T20:59:00Z,True,True,fixed
2016-06-03,4518.25,4538.75,4478.75,4509,6111,0,2016-05-29T22:00:00Z,2016-06-03T20:59:00Z,True,True,fixed
2016-06-10,4511,4545.5,4446.25,4466,6168,0,2016-06-05T22:00:00Z,2016-06-10T20:59:00Z,True,True,fixed
2016-06-17,4458.75,4461.75,4352.5,4361.25,6446,0,2016-06-12T22:00:00Z,2016-06-17T20:59:00Z,True,True,fixed
2016-06-24,4383,4494,4234.5,4262,6538,0,2016-06-19T22:00:00Z,2016-06-24T20:59:00Z,True,True,fixed
2016-07-01,4250,4446.25,4167.75,4434.25,6694,0,2016-06-26T22:00:00Z,2016-07-01T20:59:00Z,True,True,fixed
2016-07-08,4438.75,4523.25,4365.75,4517,6298,0,2016-07-03T22:00:00Z,2016-07-08T20:59:00Z,True,True,fixed
2016-07-15,4519.5,4608.25,4515.75,4562.25,6551,0,2016-07-10T22:00:00Z,2016-07-15T20:59:00Z,True,True,fixed
2016-07-22,4580,4664.5,4577,4658.5,6483,0,2016-07-17T22:00:00Z,2016-07-22T20:59:00Z,True,True,fixed
2016-07-29,4659.25,4736.5,4641,4730,6598,0,2016-07-24T22:00:00Z,2016-07-29T20:59:00Z,True,True,fixed
2016-08-05,4737.5,4797.75,4681.75,4783.75,6491,0,2016-07-31T22:00:00Z,2016-08-05T20:59:00Z,True,True,fixed
2016-08-12,4784.75,4811,4766.25,4806,6190,0,2016-08-07T22:00:00Z,2016-08-12T20:59:00Z,True,True,fixed
2016-08-19,4806.75,4835.25,4772,4809,6273,0,2016-08-14T22:00:00Z,2016-08-19T20:59:00Z,True,True,fixed
2016-08-26,4809.25,4836.75,4757.25,4783.25,6318,0,2016-08-21T22:00:00Z,2016-08-26T20:59:00Z,True,True,fixed
2016-09-02,4786,4817.75,4749.5,4798.75,6331,0,2016-08-28T22:00:00Z,2016-09-02T20:59:00Z,True,True,fixed
2016-09-09,4801.25,4839.5,4665,4668.5,5898,0,2016-09-04T22:00:00Z,2016-09-09T20:59:00Z,False,False,fixed
2016-09-16,4671,4823.5,4629,4816,6582,0,2016-09-11T22:00:00Z,2016-09-16T20:59:00Z,True,True,fixed
2016-09-23,4814.75,4892.25,4782.5,4857.25,6510,0,2016-09-18T22:00:00Z,2016-09-23T20:59:00Z,True,True,fixed
2016-09-30,4852,4885.5,4800.75,4863.25,6547,0,2016-09-25T22:00:00Z,2016-09-30T20:59:00Z,True,True,fixed
2016-10-07,4867.25,4888.5,4834.75,4859.5,6376,0,2016-10-02T22:00:00Z,2016-10-07T20:59:00Z,True,True,fixed
2016-10-14,4868,4901.5,4754.5,4802,6568,0,2016-10-09T22:00:00Z,2016-10-14T20:59:00Z,True,True,fixed
2016-10-21,4803.5,4856.75,4781,4846,6552,0,2016-10-16T22:00:00Z,2016-10-21T20:59:00Z,True,True,fixed
2016-10-28,4847.25,4919.5,4786.5,4805.5,6553,0,2016-10-23T22:00:00Z,2016-10-28T20:59:00Z,True,True,fixed
2016-11-04,4795.25,4830,4651.25,4661,6655,0,2016-10-30T22:00:00Z,2016-11-04T20:59:00Z,True,True,fixed
2016-11-11,4709.75,4879.75,4558.5,4742,6755,0,2016-11-06T23:00:00Z,2016-11-11T21:59:00Z,True,True,fixed
2016-11-18,4753,4840.5,4672.75,4809.25,6731,0,2016-11-13T23:00:00Z,2016-11-18T21:59:00Z,True,True,fixed
2016-11-25,4813.5,4884.75,4803.25,4870,5967,0,2016-11-20T23:00:00Z,2016-11-25T18:14:00Z,False,False,fixed
2016-12-02,4864.25,4897.75,4707.25,4734.25,6508,0,2016-11-27T23:00:00Z,2016-12-02T21:59:00Z,True,True,fixed
2016-12-09,4719,4897.5,4701.5,4895,6375,0,2016-12-04T23:00:00Z,2016-12-09T21:59:00Z,True,True,fixed
2016-12-16,4899,4961.75,4852.5,4915.25,6391,0,2016-12-11T23:00:00Z,2016-12-16T21:59:00Z,True,True,fixed
2016-12-23,4915.75,4966.25,4912.5,4941,6275,0,2016-12-18T23:00:00Z,2016-12-23T21:59:00Z,True,True,fixed
2016-12-30,4942,4994.5,4850,4862.25,5091,0,2016-12-26T23:00:00Z,2016-12-30T21:59:00Z,False,False,fixed
2017-01-06,4876.75,5017.5,4876.75,5004.75,5267,0,2017-01-02T23:00:00Z,2017-01-06T21:59:00Z,False,False,fixed
2017-01-13,5004.5,5063.25,4990.25,5060.5,6604,0,2017-01-08T23:00:00Z,2017-01-13T21:59:00Z,True,True,fixed
2017-01-20,5056.25,5083,5025,5061,6320,0,2017-01-15T23:00:00Z,2017-01-20T21:59:00Z,True,True,fixed
2017-01-27,5059,5168.5,5030.25,5165,6665,0,2017-01-22T23:00:00Z,2017-01-27T21:59:00Z,True,True,fixed
2017-02-03,5146.25,5162.25,5083.25,5158,6654,0,2017-01-29T23:00:00Z,2017-02-03T21:59:00Z,True,True,fixed
2017-02-10,5157.25,5232.5,5140.25,5227.25,6608,0,2017-02-05T23:00:00Z,2017-02-10T21:59:00Z,True,True,fixed
2017-02-17,5229.25,5328.75,5226.75,5328.5,6595,0,2017-02-12T23:00:00Z,2017-02-17T21:59:00Z,True,True,fixed
2017-02-24,5323.5,5361.25,5299,5342.75,6336,0,2017-02-19T23:00:00Z,2017-02-24T21:59:00Z,True,True,fixed
2017-03-03,5340,5400,5317,5372.75,6718,0,2017-02-26T23:00:00Z,2017-03-03T21:59:00Z,True,True,fixed
2017-03-10,5369,5395.25,5333.75,5382,6580,0,2017-03-05T23:00:00Z,2017-03-10T21:59:00Z,True,True,fixed
2017-03-17,5381,5440,5363.5,5409.25,6239,0,2017-03-12T22:00:00Z,2017-03-17T20:59:00Z,True,True,fixed
2017-03-24,5407.25,5441,5315,5373,6646,0,2017-03-19T22:00:00Z,2017-03-24T20:59:00Z,True,True,fixed
2017-03-31,5360,5452.75,5317.25,5435.75,6720,0,2017-03-26T22:00:00Z,2017-03-31T20:59:00Z,True,True,fixed
2017-04-07,5436.75,5481.25,5382.75,5420.75,6672,0,2017-04-02T22:00:00Z,2017-04-07T20:59:00Z,True,True,fixed
2017-04-14,5420.75,5443.75,5347.5,5357.5,5329,0,2017-04-09T22:00:00Z,2017-04-13T20:59:00Z,False,False,fixed
2017-04-21,5352.75,5454.75,5347.75,5436,6579,0,2017-04-16T22:00:00Z,2017-04-21T20:59:00Z,True,True,fixed
2017-04-28,5471,5599,5471,5581,6665,0,2017-04-23T22:00:00Z,2017-04-28T20:59:00Z,True,True,fixed
2017-05-05,5581,5649.5,5573.5,5649,6498,0,2017-04-30T22:00:00Z,2017-05-05T20:59:00Z,True,True,fixed
2017-05-12,5658.25,5689.75,5634.5,5689.5,6622,0,2017-05-07T22:00:00Z,2017-05-12T20:59:00Z,True,True,fixed
2017-05-19,5689.5,5727.25,5550.5,5655.25,6728,0,2017-05-14T22:00:00Z,2017-05-19T20:59:00Z,True,True,fixed
2017-05-26,5652.75,5796.5,5648.75,5795.5,6661,0,2017-05-21T22:00:00Z,2017-05-26T20:59:00Z,True,True,fixed
2017-06-02,5793,5886.75,5763.75,5885.25,6365,0,2017-05-28T22:00:00Z,2017-06-02T20:59:00Z,True,True,fixed
2017-06-09,5878.25,5898.75,5660.25,5737.25,6584,0,2017-06-04T22:00:00Z,2017-06-09T20:59:00Z,True,True,fixed
2017-06-16,5740.5,5789,5634.5,5691.75,6697,0,2017-06-11T22:00:00Z,2017-06-16T20:59:00Z,True,True,fixed
2017-06-23,5694.25,5815.5,5683.25,5805.5,6656,0,2017-06-18T22:00:00Z,2017-06-23T20:59:00Z,True,True,fixed
2017-06-30,5803,5852,5601,5657.5,6696,0,2017-06-25T22:00:00Z,2017-06-30T20:59:00Z,True,True,fixed
2017-07-07,5658,5690.75,5560.25,5657.25,6316,0,2017-07-02T22:00:00Z,2017-07-07T20:59:00Z,True,True,fixed
2017-07-14,5663,5847.75,5650,5847,6694,0,2017-07-09T22:00:00Z,2017-07-14T20:59:00Z,True,True,fixed
2017-07-21,5843.5,5938.5,5820.25,5923,6688,0,2017-07-16T22:00:00Z,2017-07-21T20:59:00Z,True,True,fixed
2017-07-28,5919.25,5995.75,5844.75,5913,6720,0,2017-07-23T22:00:00Z,2017-07-28T20:59:00Z,True,True,fixed
2017-08-04,5910,5947.5,5856.25,5897,6703,0,2017-07-30T22:00:00Z,2017-08-04T20:59:00Z,True,True,fixed
2017-08-11,5900,5972.75,5761,5837.25,6712,0,2017-08-06T22:00:00Z,2017-08-11T20:59:00Z,True,True,fixed
2017-08-18,5837.25,5949.5,5772.5,5797,6764,0,2017-08-13T22:00:00Z,2017-08-18T20:59:00Z,True,True,fixed
2017-08-25,5805,5884,5752.25,5825.25,6758,0,2017-08-20T22:00:00Z,2017-08-25T20:59:00Z,True,True,fixed
2017-09-01,5819.75,6019.75,5777.25,5986.5,6753,0,2017-08-27T22:00:00Z,2017-09-01T20:59:00Z,True,True,fixed
2017-09-08,5956.5,5984.75,5889.5,5918.75,6534,0,2017-09-03T22:00:00Z,2017-09-08T20:59:00Z,True,True,fixed
2017-09-15,5928.75,6015.75,5928.75,5997.75,6685,0,2017-09-10T22:00:00Z,2017-09-15T20:59:00Z,True,True,fixed
2017-09-22,5999.25,6018.25,5911,5936.25,6760,0,2017-09-17T22:00:00Z,2017-09-22T20:59:00Z,True,True,fixed
2017-09-29,5930.75,5985.5,5842,5980,6773,0,2017-09-24T22:00:00Z,2017-09-29T20:59:00Z,True,True,fixed
2017-10-06,5984,6071.5,5958.5,6066,6652,0,2017-10-01T22:00:00Z,2017-10-06T20:59:00Z,True,True,fixed
2017-10-13,6062.5,6104,6039,6099.5,6646,0,2017-10-08T22:00:00Z,2017-10-13T20:59:00Z,True,True,fixed
2017-10-20,6101.5,6132.75,6051.25,6109.25,6659,0,2017-10-15T22:00:00Z,2017-10-20T20:59:00Z,True,True,fixed
2017-10-27,6109.5,6225.75,6011,6214.5,6772,0,2017-10-22T22:00:00Z,2017-10-27T20:59:00Z,True,True,fixed
2017-11-03,6209.5,6296.75,6192.5,6288.5,6751,0,2017-10-29T22:00:00Z,2017-11-03T20:59:00Z,True,True,fixed
2017-11-10,6285.25,6351.5,6244.75,6307.5,6789,0,2017-11-05T23:00:00Z,2017-11-10T21:59:00Z,True,True,fixed
2017-11-17,6312.5,6358.5,6230.75,6309.75,6789,0,2017-11-12T23:00:00Z,2017-11-17T21:59:00Z,True,True,fixed
2017-11-24,6312,6416,6291.25,6414.5,6285,0,2017-11-19T23:00:00Z,2017-11-24T18:14:00Z,True,True,fixed
2017-12-01,6414.25,6429.5,6246,6344.75,6792,0,2017-11-26T23:00:00Z,2017-12-01T21:59:00Z,True,True,fixed
2017-12-08,6371,6391.75,6231.75,6343.75,6782,0,2017-12-03T23:00:00Z,2017-12-08T21:59:00Z,True,True,fixed
2017-12-15,6343,6502.75,6339.75,6500,6707,0,2017-12-10T23:00:00Z,2017-12-15T21:59:00Z,True,True,fixed
2017-12-22,6498,6545.75,6463.25,6483.25,6729,0,2017-12-17T23:00:00Z,2017-12-22T21:59:00Z,True,True,fixed
2017-12-29,6482.5,6492,6383.25,6385,5258,0,2017-12-25T23:00:00Z,2017-12-29T21:59:00Z,False,False,fixed
2018-01-05,6405,6671,6397.75,6665.75,5402,0,2018-01-01T23:00:00Z,2018-01-05T21:59:00Z,False,False,fixed
2018-01-12,6667.75,6777.75,6628.25,6772,6773,0,2018-01-07T23:00:00Z,2018-01-12T21:59:00Z,True,True,fixed
2018-01-19,6781.5,6857,6729.25,6850,6586,0,2018-01-14T23:00:00Z,2018-01-19T21:59:00Z,True,True,fixed
2018-01-26,6830.75,7034.5,6824.25,7031.5,6806,0,2018-01-21T23:00:00Z,2018-01-26T21:59:00Z,True,True,fixed
2018-02-02,7030,7047.25,6752.25,6753.25,6821,0,2018-01-28T23:00:00Z,2018-02-02T21:59:00Z,True,True,fixed
2018-02-09,6752.25,6813.5,6164,6425.75,6825,0,2018-02-04T23:00:00Z,2018-02-09T21:59:00Z,True,True,fixed
2018-02-16,6434.5,6859.75,6414.25,6781.5,6822,0,2018-02-11T23:00:00Z,2018-02-16T21:59:00Z,True,True,fixed
2018-02-23,6783.25,6913.75,6694.75,6902.5,6583,0,2018-02-18T23:00:00Z,2018-02-23T21:59:00Z,True,True,fixed
2018-03-02,6918.25,7009,6646,6808.5,6825,0,2018-02-25T23:00:00Z,2018-03-02T21:59:00Z,True,True,fixed
2018-03-09,6795.75,7103.75,6742.5,7096.75,6818,0,2018-03-04T23:00:00Z,2018-03-09T21:59:00Z,True,True,fixed
2018-03-16,7099.25,7214.5,7027.25,7045.5,6801,0,2018-03-11T22:00:00Z,2018-03-16T20:59:00Z,True,True,fixed
2018-03-23,7043,7043,6519,6548,6815,0,2018-03-18T22:00:00Z,2018-03-23T20:59:00Z,True,True,fixed
2018-03-30,6549.75,6849.25,6421,6570.5,5460,0,2018-03-25T22:00:00Z,2018-03-29T20:59:00Z,False,False,fixed
2018-04-06,6557,6654.5,6306.75,6456.5,6823,0,2018-04-01T22:00:00Z,2018-04-06T20:59:00Z,True,True,fixed
2018-04-13,6463,6713,6460,6642.25,6822,0,2018-04-08T22:00:00Z,2018-04-13T20:59:00Z,True,True,fixed
2018-04-20,6674.25,6867,6639.25,6675.75,6812,0,2018-04-15T22:00:00Z,2018-04-20T20:59:00Z,True,True,fixed
2018-04-27,6705.5,6772,6429.25,6672,6815,0,2018-04-22T22:00:00Z,2018-04-27T20:59:00Z,True,True,fixed
2018-05-04,6668,6788.5,6538,6779.25,6783,0,2018-04-29T22:30:00Z,2018-05-04T20:59:00Z,True,True,fixed
2018-05-11,6779,6979.5,6771,6957,6803,0,2018-05-06T22:00:00Z,2018-05-11T20:59:00Z,True,True,fixed
2018-05-18,6958.25,7013.5,6854.25,6873.75,6795,0,2018-05-13T22:00:00Z,2018-05-18T20:59:00Z,True,True,fixed
2018-05-25,6919,7003.75,6829.75,6965.75,6789,0,2018-05-20T22:00:00Z,2018-05-25T20:59:00Z,True,True,fixed
2018-06-01,6989,7090.5,6890.5,7085.75,6559,0,2018-05-27T22:00:00Z,2018-06-01T20:59:00Z,True,True,fixed
2018-06-08,7079.75,7234.25,7071.75,7149.5,6797,0,2018-06-03T22:00:00Z,2018-06-08T20:59:00Z,True,True,fixed
2018-06-15,7135,7321,7125,7277.5,6793,0,2018-06-10T22:00:00Z,2018-06-15T20:59:00Z,True,True,fixed
2018-06-22,7276,7358.5,7157.5,7218.75,6819,0,2018-06-17T22:00:00Z,2018-06-22T20:59:00Z,True,True,fixed
2018-06-29,7222.75,7222.75,6956,7067,6817,0,2018-06-24T22:00:00Z,2018-06-29T20:59:00Z,True,True,fixed
2018-07-06,7068.25,7237.75,6987.5,7230.5,6387,0,2018-07-01T22:00:00Z,2018-07-06T20:59:00Z,True,True,fixed
2018-07-13,7232.5,7414.25,7204.5,7396.75,6825,0,2018-07-08T22:00:00Z,2018-07-13T20:59:00Z,True,True,fixed
2018-07-20,7399.5,7437.75,7292.5,7366,6821,0,2018-07-15T22:00:00Z,2018-07-20T20:59:00Z,True,True,fixed
2018-07-27,7368,7530,7263.5,7301,6821,0,2018-07-22T22:00:00Z,2018-07-27T20:59:00Z,True,True,fixed
2018-08-03,7293,7415,7166.75,7406,6823,0,2018-07-29T22:00:00Z,2018-08-03T20:59:00Z,True,True,fixed
2018-08-10,7406,7505.5,7387.5,7432.25,6797,0,2018-08-05T22:00:00Z,2018-08-10T20:59:00Z,True,True,fixed
2018-08-17,7425.5,7479,7316.5,7390.5,6817,0,2018-08-12T22:00:00Z,2018-08-17T20:59:00Z,True,True,fixed
2018-08-24,7390.5,7499.5,7351.5,7496.5,6812,0,2018-08-19T22:00:00Z,2018-08-24T20:59:00Z,True,True,fixed
2018-08-31,7499,7697,7498.75,7674,6818,0,2018-08-26T22:00:00Z,2018-08-31T20:59:00Z,True,True,fixed
2018-09-07,7670,7693.75,7393,7434,6578,0,2018-09-02T22:00:00Z,2018-09-07T20:59:00Z,True,True,fixed
2018-09-14,7433,7598.75,7404.5,7545.75,6811,0,2018-09-09T22:00:00Z,2018-09-14T20:59:00Z,True,True,fixed
2018-09-21,7534,7637.5,7422.25,7547.5,6793,0,2018-09-16T22:00:00Z,2018-09-21T20:59:00Z,True,True,fixed
2018-09-28,7539.75,7686.25,7473.75,7668.25,6813,0,2018-09-23T22:00:00Z,2018-09-28T20:59:00Z,True,True,fixed
2018-10-05,7672,7728.75,7347,7438.25,6811,0,2018-09-30T22:00:00Z,2018-10-05T20:59:00Z,True,True,fixed
2018-10-12,7443.25,7455.75,6907.75,7184.75,6823,0,2018-10-07T22:00:00Z,2018-10-12T20:59:00Z,True,True,fixed
2018-10-19,7176.75,7368.5,7060.75,7104.5,6824,0,2018-10-14T22:00:00Z,2018-10-19T20:59:00Z,True,True,fixed
2018-10-26,7085.75,7210.5,6734.25,6868.5,6825,0,2018-10-21T22:00:00Z,2018-10-26T20:59:00Z,True,True,fixed
2018-11-02,6898,7143.25,6580.5,6975.75,6825,0,2018-10-28T22:00:00Z,2018-11-02T20:59:00Z,True,True,fixed
2018-11-09,6972.75,7231,6865,7029,6825,0,2018-11-04T23:00:00Z,2018-11-09T21:59:00Z,True,True,fixed
2018-11-16,7026.25,7103.75,6712.25,6897.25,6825,0,2018-11-11T23:00:00Z,2018-11-16T21:59:00Z,True,True,fixed
2018-11-23,6875,6934.5,6449.5,6530.5,6387,0,2018-11-18T23:00:00Z,2018-11-23T18:14:00Z,True,True,fixed
2018-11-30,6537.5,6967.25,6530.5,6966.25,6825,0,2018-11-25T23:00:00Z,2018-11-30T21:59:00Z,True,True,fixed
2018-12-07,7041,7139,6594.75,6631.5,6390,0,2018-12-02T23:00:00Z,2018-12-07T21:59:00Z,True,True,fixed
2018-12-14,6596.25,6872,6535.25,6583.75,6825,0,2018-12-09T23:00:00Z,2018-12-14T21:59:00Z,True,True,fixed
2018-12-21,6580,6635.25,6030,6080.75,6821,0,2018-12-16T23:00:00Z,2018-12-21T21:59:00Z,True,True,fixed
2018-12-28,6049.75,6402.5,5820.5,6296.25,5250,0,2018-12-23T23:00:00Z,2018-12-28T21:59:00Z,False,False,fixed
2019-01-04,6312.25,6462,6136.5,6431.75,5460,0,2018-12-30T23:00:00Z,2019-01-04T21:59:00Z,False,False,fixed
2019-01-11,6451.25,6645,6402.5,6615.5,6825,0,2019-01-06T23:00:00Z,2019-01-11T21:59:00Z,True,True,fixed
2019-01-18,6599,6828.25,6521.5,6805.5,6825,0,2019-01-13T23:00:00Z,2019-01-18T21:59:00Z,True,True,fixed
2019-01-25,6794.5,6810.5,6592.25,6795.25,6600,0,2019-01-20T23:00:00Z,2019-01-25T21:59:00Z,True,True,fixed
2019-02-01,6784.25,6943,6616.75,6880.25,6825,0,2019-01-27T23:00:00Z,2019-02-01T21:59:00Z,True,True,fixed
2019-02-08,6863.75,7038.75,6841,6924,6825,0,2019-02-03T23:00:00Z,2019-02-08T21:59:00Z,True,True,fixed
2019-02-15,6921.75,7095.25,6896.25,7064.5,6820,0,2019-02-10T23:00:00Z,2019-02-15T21:59:00Z,True,True,fixed
2019-02-22,7063.75,7113.75,7005,7100.5,6600,0,2019-02-17T23:00:00Z,2019-02-22T21:59:00Z,True,True,fixed
2019-03-01,7108.5,7168.5,7048,7158.75,6640,0,2019-02-24T23:00:00Z,2019-03-01T21:59:00Z,True,True,fixed
2019-03-08,7177,7211.5,6939,7031,6823,0,2019-03-03T23:00:00Z,2019-03-08T21:59:00Z,True,True,fixed
2019-03-15,7022.25,7361,6997.5,7346,6809,0,2019-03-10T22:00:00Z,2019-03-15T20:59:00Z,True,True,fixed
2019-03-22,7338,7544.75,7321.75,7358.5,6823,0,2019-03-17T22:00:00Z,2019-03-22T20:59:00Z,True,True,fixed
2019-03-29,7372.25,7447.5,7276,7412.75,6823,0,2019-03-24T22:00:00Z,2019-03-29T20:59:00Z,True,True,fixed
2019-04-05,7430,7616.25,7428.5,7612.75,6822,0,2019-03-31T22:00:00Z,2019-04-05T20:59:00Z,True,True,fixed
2019-04-12,7607.75,7665,7561.25,7654,6817,0,2019-04-07T22:00:00Z,2019-04-12T20:59:00Z,True,True,fixed
2019-04-19,7654,7733.5,7598.75,7715.75,5455,0,2019-04-14T22:00:00Z,2019-04-18T20:59:00Z,False,False,fixed
2019-04-26,7715.25,7879.5,7669.75,7837.25,6823,0,2019-04-21T22:00:00Z,2019-04-26T20:59:00Z,True,True,fixed
2019-05-03,7837.25,7872.5,7682.25,7872.5,6821,0,2019-04-28T22:00:00Z,2019-05-03T20:59:00Z,True,True,fixed
2019-05-10,7810,7817.5,7435.75,7611.25,6825,0,2019-05-05T22:00:00Z,2019-05-10T20:59:00Z,True,True,fixed
2019-05-17,7534.25,7641,7290,7512.25,6824,0,2019-05-12T22:00:00Z,2019-05-17T20:59:00Z,True,True,fixed
2019-05-24,7514.75,7559.25,7268,7312.5,6824,0,2019-05-19T22:00:00Z,2019-05-24T20:59:00Z,True,True,fixed
2019-05-31,7315.5,7371.75,7129.25,7137.5,6596,0,2019-05-26T22:00:00Z,2019-05-31T20:59:00Z,True,True,fixed
2019-06-07,7110,7453,6941.25,7429.25,6824,0,2019-06-02T22:00:00Z,2019-06-07T20:59:00Z,True,True,fixed
2019-06-14,7469,7600.75,7421,7483.75,6824,0,2019-06-09T22:00:00Z,2019-06-14T20:59:00Z,True,True,fixed
