asset,rule,direction,signal,entry,exit,entry_open,exit_close,gross,net10,net25
MPS_ADJ,sweep_1,1,2021-12-24,2021-12-31,2022-01-21,14.438431326710351,14.564096450805664,0.00870351641752376,0.00770351641752376,0.0062035164175237596
MPS_ADJ,sweep_1,-1,2022-03-25,2022-04-01,2022-04-22,15.546852715673392,13.798836708068849,0.11243536164990486,0.11143536164990486,0.10993536164990486
MPS_ADJ,sweep_1,1,2022-04-22,2022-04-29,2022-05-20,13.613563403186271,11.366116523742676,-0.16508880245987456,-0.16608880245987456,-0.16758880245987456
MPS_ADJ,sweep_1,1,2022-05-20,2022-05-27,2022-06-17,11.438615596517492,11.253341674804688,-0.016197232973648612,-0.017197232973648613,-0.018697232973648611
MPS_ADJ,sweep_1,1,2022-07-08,2022-07-15,2022-08-05,8.6997930446723579,6.6859512329101562,-0.23148157679399661,-0.23248157679399661,-0.23398157679399662
MPS_ADJ,sweep_1,-1,2022-08-05,2022-08-12,2022-09-02,6.685950792157489,5.1296553611755371,0.23277099688012381,0.23177099688012381,0.23027099688012381
MPS_ADJ,sweep_1,1,2022-09-09,2022-09-16,2022-10-07,4.971769947834372,3.6692173480987544,-0.26198971662053472,-0.26298971662053472,-0.26448971662053472
MPS_ADJ,sweep_1,1,2022-10-07,2022-10-14,2022-11-04,3.639412782012271,1.2525486946105957,-0.65583769425625638,-0.65683769425625638,-0.65833769425625632
MPS_ADJ,sweep_1,-1,2022-11-18,2022-11-25,2022-12-16,1.4081121513943973,1.5110993385314941,-0.073138483348157202,-0.074138483348157203,-0.075638483348157204
MPS_ADJ,sweep_1,-1,2022-12-16,2022-12-23,2023-01-13,1.511099284519646,1.7052443027496338,-0.12847932642076754,-0.12947932642076754,-0.13097932642076754
MPS_ADJ,sweep_1,-1,2023-02-10,2023-02-17,2023-03-10,1.9097499921470629,1.782562255859375,0.066599155287700884,0.065599155287700883,0.064099155287700882
MPS_ADJ,sweep_1,1,2023-03-24,2023-03-31,2023-04-21,1.497955329263198,1.7566608190536499,0.17270574411434669,0.17170574411434669,0.17020574411434669
MPS_ADJ,sweep_1,1,2023-05-05,2023-05-12,2023-06-02,1.60434472650189,1.7303725481033325,0.078554078509195158,0.077554078509195157,0.076054078509195155
MPS_ADJ,sweep_1,-1,2023-06-09,2023-06-16,2023-07-07,1.68939432198533,1.7705780267715452,-0.048054917510797823,-0.049054917510797824,-0.050554917510797825
MPS_ADJ,sweep_1,-1,2023-07-07,2023-07-14,2023-08-04,1.7558875646822512,1.9569138288497923,-0.11448697981064582,-0.11548697981064582,-0.11698697981064582
MPS_ADJ,sweep_1,1,2023-08-04,2023-08-11,2023-09-01,1.9808825823382397,1.9600067138671875,-0.010538670316546539,-0.01153867031654654,-0.013038670316546539
MPS_ADJ,sweep_1,1,2023-10-27,2023-11-03,2023-11-24,1.8819154853928319,2.3071637153625488,0.22596563622034838,0.22496563622034838,0.22346563622034837
MPS_ADJ,sweep_1,-1,2023-12-01,2023-12-08,2023-12-29,2.4664382997583956,2.3551008701324463,0.045140974998991723,0.044140974998991722,0.042640974998991721
MPS_ADJ,sweep_1,-1,2023-12-29,2024-01-05,2024-01-26,2.3682447014585621,2.5058703422546387,-0.058112930944726804,-0.059112930944726805,-0.060612930944726806
MPS_ADJ,sweep_1,-1,2024-01-26,2024-02-02,2024-02-23,2.5197876599999995,2.8924593925476074,-0.14789807032692903,-0.14889807032692903,-0.15039807032692903
MPS_ADJ,sweep_1,-1,2024-03-08,2024-03-15,2024-04-05,2.9504478998358024,3.1321449279785156,-0.061582862775792391,-0.062582862775792392,-0.064082862775792393
MPS_ADJ,sweep_1,1,2024-04-12,2024-04-19,2024-05-10,3.0888466126427541,3.6602253913879395,0.18498127307666001,0.18398127307666001,0.18248127307666001
MPS_ADJ,sweep_1,-1,2024-05-24,2024-05-31,2024-06-21,4.0850898690162154,3.6054935455322266,0.11740165794675328,0.11640165794675328,0.11490165794675328
MPS_ADJ,sweep_1,-1,2024-06-28,2024-07-05,2024-07-26,3.6525606150694867,4.0169243812561035,-0.099755706909653963,-0.10075570690965396,-0.10225570690965397
MPS_ADJ,sweep_1,-1,2024-07-26,2024-08-02,2024-08-23,4.0331540145824842,4.2425212860107422,-0.051911548795622098,-0.052911548795622099,-0.0544115487956221
MPS_ADJ,sweep_1,-1,2024-08-23,2024-08-30,2024-09-20,4.2214223864291602,4.0339655876159668,0.044406074932425876,0.043406074932425875,0.041906074932425874
MPS_ADJ,sweep_1,-1,2024-09-20,2024-09-27,2024-10-18,4.0412693973324227,4.3934602737426758,-0.087148576791918009,-0.08814857679191801,-0.089648576791918011
MPS_ADJ,sweep_1,-1,2024-12-20,2024-12-27,2025-01-17,5.347784287699449,5.7194504737854004,-0.069499098335142007,-0.070499098335142008,-0.071999098335142009
MPS_ADJ,sweep_1,-1,2025-01-17,2025-01-24,2025-02-14,5.7519106652123897,4.9972162246704102,0.13120760812687493,0.13020760812687493,0.12870760812687493
MPS_ADJ,sweep_1,1,2025-02-14,2025-02-21,2025-03-14,5.0280531369440604,5.8476676940917969,0.1630083324150946,0.1620083324150946,0.1605083324150946
MPS_ADJ,sweep_1,1,2025-03-14,2025-03-21,2025-04-11,5.875258633623285,5.0134463310241699,-0.1466849982853663,-0.1476849982853663,-0.1491849982853663
MPS_ADJ,sweep_1,1,2025-04-11,2025-04-18,2025-05-09,5.1400399803134382,6.3288869857788086,0.23129139267762566,0.23029139267762566,0.22879139267762566
MPS_ADJ,sweep_1,-1,2025-06-27,2025-07-04,2025-07-25,6.4611305337787197,6.5256147384643555,-0.0099803284190767005,-0.010980328419076701,-0.012480328419076701
MPS_ADJ,sweep_1,-1,2025-08-01,2025-08-08,2025-08-29,6.688187020810143,7.1232280731201172,-0.065046185304979298,-0.066046185304979299,-0.0675461853049793
MPS_ADJ,sweep_1,-1,2025-09-19,2025-09-26,2025-10-17,7.2231336180922199,6.3385200500488281,0.12246950074793672,0.12146950074793672,0.11996950074793672
MPS_ADJ,sweep_1,-1,2025-12-26,2026-01-02,2026-01-23,8.1004807687777607,7.8934054374694824,0.025563338426334292,0.024563338426334291,0.023063338426334293
MPS_ADJ,sweep_1,1,2026-02-20,2026-02-27,2026-03-20,7.9924022086748456,6.4166274070739746,-0.19715909690963074,-0.19815909690963074,-0.19965909690963074
MPS_ADJ,sweep_1,-1,2026-04-24,2026-05-01,2026-05-22,8.1740478890712396,8.7100000381469727,-0.06556753231068102,-0.066567532310681021,-0.068067532310681023
MPS_ADJ,sweep_1,-1,2026-05-22,2026-05-29,2026-06-19,8.7950000762939453,10.960000038146973,-0.24616258590930218,-0.24716258590930218,-0.24866258590930218
MPS_ADJ,sweep_1,-1,2026-07-17,2026-07-24,2026-08-14,11.156000137329102,12.031999588012695,-0.078522717811055909,-0.07952271781105591,-0.081022717811055911
MPS_ADJ,sweep_fvg,-1,1999-12-03,1999-12-10,1999-12-31,181405701.12484619,194470912,-0.072022052196486053,-0.073022052196486054,-0.074522052196486055
MPS_ADJ,sweep_fvg,1,2000-03-10,2000-03-17,2000-04-07,173365558.42410618,177385616,0.023188328826303062,0.022188328826303061,0.020688328826303063
MPS_ADJ,sweep_fvg,1,2002-10-25,2002-11-01,2002-11-22,60197.575394216357,54610.61328125,-0.09281041763524478,-0.09381041763524478,-0.095310417635244782
MPS_ADJ,sweep_fvg,1,2002-12-06,2002-12-13,2003-01-03,59279.52979485882,62138.5859375,0.048230074572709336,0.047230074572709335,0.045730074572709334
MPS_ADJ,sweep_fvg,1,2003-04-11,2003-04-18,2003-05-09,62558.26144671841,68984.578125,0.10272530805151869,0.10172530805151869,0.10022530805151869
MPS_ADJ,sweep_fvg,-1,2003-08-15,2003-08-22,2003-09-12,63640.564236587779,66213.2734375,-0.040425618970756139,-0.04142561897075614,-0.042925618970756141
MPS_ADJ,sweep_fvg,1,2003-10-17,2003-10-24,2003-11-14,68515.1640625,69056.78125,0.0079050702849654542,0.0069050702849654541,0.0054050702849654537
MPS_ADJ,sweep_fvg,1,2004-04-09,2004-04-16,2004-05-07,69192.180155394381,67702.7265625,-0.021526328402274753,-0.022526328402274753,-0.024026328402274751
MPS_ADJ,sweep_fvg,-1,2004-05-14,2004-05-21,2004-06-11,67973.538951315437,71284.4609375,-0.048708983484822443,-0.049708983484822444,-0.051208983484822446
MPS_ADJ,sweep_fvg,-1,2005-01-21,2005-01-28,2005-02-18,67547.21305187956,70938.421875,-0.050205014683815774,-0.051205014683815775,-0.052705014683815776
MPS_ADJ,sweep_fvg,1,2005-04-08,2005-04-15,2005-05-06,76682.704702694566,82496.1953125,0.075812279083593115,0.074812279083593114,0.073312279083593113
MPS_ADJ,sweep_fvg,1,2005-09-30,2005-10-07,2005-10-28,105672.45612085957,107381.42187499999,0.016172291407572148,0.015172291407572147,0.013672291407572148
MPS_ADJ,sweep_fvg,1,2005-12-02,2005-12-09,2005-12-30,116567.26673655017,112437.1953125,-0.035430799225861676,-0.036430799225861676,-0.037930799225861678
MPS_ADJ,sweep_fvg,1,2006-02-03,2006-02-10,2006-03-03,116211.20790599714,121480.59374999999,0.045343181083404849,0.044343181083404848,0.042843181083404847
MPS_ADJ,sweep_fvg,1,2006-06-30,2006-07-07,2006-07-28,138378.00423815753,137645.859375,-0.0052909049179338252,-0.0062909049179338252,-0.0077909049179338257
MPS_ADJ,sweep_fvg,1,2007-05-25,2007-06-01,2007-06-22,154691.08572922612,152420.6875,-0.014676981666547073,-0.015676981666547074,-0.017176981666547072
MPS_ADJ,sweep_fvg,-1,2007-07-27,2007-08-03,2007-08-24,140917.22231785156,141598.375,-0.0048337078388618337,-0.0058337078388618338,-0.0073337078388618342
MPS_ADJ,sweep_fvg,-1,2007-09-14,2007-09-21,2007-10-12,131532.82689574547,137133.203125,-0.042577783519345047,-0.043577783519345048,-0.045077783519345049
MPS_ADJ,sweep_fvg,-1,2009-01-23,2009-01-30,2009-02-20,36161.492314333715,33145.2578125,0.083410122447798885,0.082410122447798884,0.080910122447798882
MPS_ADJ,sweep_fvg,-1,2009-09-11,2009-09-18,2009-10-09,47641.524129672442,48146.55859375,-0.010600720134455344,-0.011600720134455345,-0.013100720134455344
MPS_ADJ,sweep_fvg,1,2010-01-15,2010-01-22,2010-02-12,42894.207028953257,37002.140625,-0.13736275390231967,-0.13836275390231967,-0.13986275390231967
MPS_ADJ,sweep_fvg,1,2010-03-12,2010-03-19,2010-04-09,39358.970069613177,36766.4609375,-0.06586831737537524,-0.066868317375375241,-0.068368317375375243
MPS_ADJ,sweep_fvg,-1,2010-05-07,2010-05-14,2010-06-04,31732.954843468906,28265.058593749996,0.10928374829338183,0.10828374829338183,0.10678374829338183
MPS_ADJ,sweep_fvg,1,2011-01-28,2011-02-04,2011-02-25,30874.400167441567,33079.7109375,0.071428457171583526,0.070428457171583525,0.068928457171583524
MPS_ADJ,sweep_fvg,-1,2011-10-28,2011-11-04,2011-11-25,14666.181808580513,9766.529296875,0.33407826083534231,0.33307826083534231,0.33157826083534231
MPS_ADJ,sweep_fvg,-1,2011-12-02,2011-12-09,2011-12-30,11667.398207694619,10319.583984375,0.11551968993659101,0.11451968993659101,0.11301968993659101
MPS_ADJ,sweep_fvg,1,2012-09-14,2012-09-21,2012-10-12,10745.640662476533,9266.7333984375,-0.13762857985781474,-0.13862857985781474,-0.14012857985781474
MPS_ADJ,sweep_fvg,1,2012-12-28,2013-01-04,2013-01-25,9471.5669679566563,10643.22265625,0.12370241294362194,0.12270241294362194,0.12120241294362194
MPS_ADJ,sweep_fvg,-1,2013-06-21,2013-06-28,2013-07-19,8029.5301265521257,8922.6103515625,-0.11122446904547112,-0.11222446904547112,-0.11372446904547112
MPS_ADJ,sweep_fvg,-1,2013-08-09,2013-08-16,2013-09-06,8480.1671039801367,8857.0634765625,-0.044444451148311526,-0.045444451148311527,-0.046944451148311528
MPS_ADJ,sweep_fvg,1,2014-02-14,2014-02-21,2014-03-14,7533.8286723776409,9487.955078125,0.25938025547515475,0.25838025547515475,0.25688025547515475
MPS_ADJ,sweep_fvg,-1,2014-07-04,2014-07-11,2014-08-01,9860.0430886989689,8765.2109375,0.11103725829086941,0.11003725829086941,0.10853725829086941
MPS_ADJ,sweep_fvg,1,2015-02-20,2015-02-27,2015-03-20,4143.315764208196,3867.96923828125,-0.066455597786080345,-0.067455597786080346,-0.068955597786080347
MPS_ADJ,sweep_fvg,-1,2015-04-24,2015-05-01,2015-05-22,3766.3525390625,3097.653076171875,0.17754563757780195,0.17654563757780195,0.17504563757780195
MPS_ADJ,sweep_fvg,-1,2015-05-29,2015-06-05,2015-06-26,2961.1518184632687,3177.035400390625,-0.072905273070190679,-0.07390527307019068,-0.075405273070190681
MPS_ADJ,sweep_fvg,-1,2015-09-25,2015-10-02,2015-10-23,2559.9945913290926,2696.935791015625,-0.053492769145045527,-0.054492769145045528,-0.055992769145045529
MPS_ADJ,sweep_fvg,-1,2015-11-20,2015-11-27,2015-12-18,2336.0555103262072,1949.398193359375,0.16551717853350123,0.16451717853350123,0.16301717853350123
MPS_ADJ,sweep_fvg,-1,2015-12-18,2015-12-25,2016-01-15,1934.8983892911151,1446.7432861328125,0.2522897873397616,0.25128978733976159,0.24978978733976159
MPS_ADJ,sweep_fvg,-1,2016-01-22,2016-01-29,2016-02-19,1301.7467539761553,824.86932373046875,0.36633656184590091,0.36533656184590091,0.36383656184590091
MPS_ADJ,sweep_fvg,-1,2016-09-23,2016-09-30,2016-10-21,303.5261013673524,435.795166015625,-0.43577492694175124,-0.43677492694175124,-0.43827492694175124
MPS_ADJ,sweep_fvg,1,2018-05-18,2018-05-25,2018-06-15,45.899457732850237,46.737220764160156,0.018252133525976877,0.017252133525976876,0.015752133525976878
MPS_ADJ,sweep_fvg,-1,2018-06-29,2018-07-06,2018-07-27,39.310173194371927,40.260704040527344,-0.024180276221512642,-0.025180276221512643,-0.026680276221512641
MPS_ADJ,sweep_fvg,1,2018-09-14,2018-09-21,2018-10-12,35.733591371190442,29.16041374206543,-0.18394953814870441,-0.18494953814870441,-0.18644953814870441
MPS_ADJ,sweep_fvg,-1,2018-10-12,2018-10-19,2018-11-09,29.144304857142011,24.24664306640625,0.16804867416611435,0.16704867416611435,0.16554867416611435
MPS_ADJ,sweep_fvg,-1,2019-05-17,2019-05-24,2019-06-14,18.720664394914163,16.287944793701172,0.12994835812952699,0.12894835812952699,0.12744835812952698
MPS_ADJ,sweep_fvg,-1,2019-10-04,2019-10-11,2019-11-01,24.166091534246618,23.39277458190918,0.032000083722332318,0.031000083722332317,0.029500083722332319
MPS_ADJ,sweep_fvg,-1,2020-10-16,2020-10-23,2020-11-13,18.720663790429718,18.623998641967773,0.0051635534692611174,0.0041635534692611173,0.0026635534692611173
MPS_ADJ,sweep_fvg,1,2021-05-14,2021-05-21,2021-06-11,19.236208422935547,20.041742324829102,0.041875918797651845,0.040875918797651845,0.039375918797651843
MPS_ADJ,sweep_fvg,-1,2021-06-25,2021-07-02,2021-07-23,18.954269283774597,18.382339477539062,0.030174194408281507,0.029174194408281506,0.027674194408281508
MPS_ADJ,sweep_fvg,-1,2022-04-15,2022-04-22,2022-05-13,13.9841109257034,11.325840950012207,0.19009216887754932,0.18909216887754932,0.18759216887754931
MPS_ADJ,sweep_fvg,-1,2023-03-10,2023-03-17,2023-04-07,1.7717376953104857,1.4960997104644775,0.15557493954978729,0.15457493954978729,0.15307493954978729
MPS_ADJ,sweep_fvg,1,2023-07-21,2023-07-28,2023-08-18,1.9491820279514445,2.0118095874786377,0.032130174929333677,0.031130174929333676,0.029630174929333678
MPS_ADJ,sweep_fvg,1,2023-11-10,2023-11-17,2023-12-08,2.1045908739700594,2.5290656089782715,0.20168990574756762,0.20068990574756762,0.19918990574756762
MPS_ADJ,sweep_fvg,-1,2023-12-22,2023-12-29,2024-01-19,2.4038111174478041,2.5050973892211914,-0.042135703191574336,-0.043135703191574337,-0.044635703191574339
MPS_ADJ,sweep_fvg,1,2024-05-03,2024-05-10,2024-05-31,3.548114619950395,4.0088090896606445,0.129842048258489,0.12884204825848899,0.12734204825848899
MPS_ADJ,sweep_fvg,-1,2024-09-13,2024-09-20,2024-10-11,4.0477613420372114,4.333409309387207,-0.070569369884398991,-0.071569369884398992,-0.073069369884398994
MPS_ADJ,sweep_fvg,-1,2025-01-31,2025-02-07,2025-02-28,4.9663787503917716,5.6593999862670898,-0.13954256626533956,-0.14054256626533956,-0.14204256626533956
MPS_ADJ,sweep_fvg,1,2025-03-07,2025-03-14,2025-04-04,5.9044730089124746,5.0702509880065918,-0.14128644836663173,-0.14228644836663173,-0.14378644836663174
ORELL,sweep_1,-1,1996-04-26,1996-05-03,1996-05-24,92.270591735839844,99.711769104003906,-0.080645167958468322,-0.081645167958468323,-0.083145167958468325
ORELL,sweep_1,1,1997-01-24,1997-01-31,1997-02-21,112.11370086669922,107.15290069580078,-0.044247938767062234,-0.045247938767062235,-0.046747938767062236
ORELL,sweep_1,-1,1998-02-06,1998-02-13,1998-03-06,114.09799957275391,115.09020233154297,-0.008696057446269112,-0.0096960574462691129,-0.011196057446269113
ORELL,sweep_1,-1,1998-04-03,1998-04-10,1998-05-01,119.05879974365234,117.07450103759766,0.01666654384494981,0.01566654384494981,0.01416654384494981
ORELL,sweep_1,1,1998-06-12,1998-06-19,1998-07-10,133.84199523925781,128.98039245605469,-0.03632344821602862,-0.037323448216028621,-0.038823448216028622
ORELL,sweep_1,1,1998-12-04,1998-12-11,1999-01-01,143.86279296875,188.50979614257812,0.31034433749333923,0.30934433749333923,0.30784433749333923
ORELL,sweep_1,1,1999-02-19,1999-02-26,1999-03-19,203.39219665527344,193.47059631347656,-0.048780634188305916,-0.049780634188305917,-0.051280634188305918
ORELL,sweep_1,-1,1999-10-08,1999-10-15,1999-11-05,287.5,330,-0.14782608695652177,-0.14882608695652177,-0.15032608695652178
ORELL,sweep_1,-1,1999-12-17,1999-12-24,2000-01-14,405,412,-0.017283950617283939,-0.018283950617283939,-0.019783950617283937
ORELL,sweep_1,1,2000-01-14,2000-01-21,2000-02-11,412,425,0.031553398058252524,0.030553398058252523,0.029053398058252525
ORELL,sweep_1,1,2000-04-07,2000-04-14,2000-05-05,467.5,449,-0.039572192513368964,-0.040572192513368965,-0.042072192513368967
ORELL,sweep_1,-1,2000-05-19,2000-05-26,2000-06-16,455,447.5,0.016483516483516536,0.015483516483516535,0.013983516483516535
ORELL,sweep_1,-1,2000-06-16,2000-06-23,2000-07-14,447.5,460,-0.027932960893854775,-0.028932960893854776,-0.030432960893854773
ORELL,sweep_1,1,2000-10-13,2000-10-20,2000-11-10,518,510,-0.015444015444015413,-0.016444015444015414,-0.017944015444015412
ORELL,sweep_1,1,2001-01-05,2001-01-12,2001-02-02,525,530,0.00952380952380949,0.0085238095238094891,0.0070238095238094895
ORELL,sweep_1,-1,2001-07-06,2001-07-13,2001-08-03,245,230,0.061224489795918324,0.060224489795918323,0.058724489795918322
ORELL,sweep_1,1,2001-12-14,2001-12-21,2002-01-11,165,152,-0.07878787878787874,-0.079787878787878741,-0.081287878787878742
ORELL,sweep_1,1,2002-02-01,2002-02-08,2002-03-01,154.5,150,-0.029126213592232997,-0.030126213592232998,-0.031626213592232999
ORELL,sweep_1,1,2002-03-01,2002-03-08,2002-03-29,147.5,140,-0.05084745762711862,-0.05184745762711862,-0.053347457627118622
ORELL,sweep_1,-1,2002-05-10,2002-05-17,2002-06-07,156,154,0.012820512820512775,0.011820512820512774,0.010320512820512774
ORELL,sweep_1,1,2002-06-14,2002-06-21,2002-07-12,150.5,140,-0.069767441860465129,-0.07076744186046513,-0.072267441860465131
ORELL,sweep_1,-1,2002-07-19,2002-07-26,2002-08-16,140,130,0.071428571428571397,0.070428571428571396,0.068928571428571395
ORELL,sweep_1,1,2002-10-25,2002-11-01,2002-11-22,96,96,0,-0.001,-0.0025000000000000001
ORELL,sweep_1,-1,2003-02-14,2003-02-21,2003-03-14,100,99.800003051757812,0.0019999694824218706,0.00099996948242187054,-0.00050003051757812949
ORELL,sweep_1,1,2003-03-14,2003-03-21,2003-04-11,99,97.5,-0.015151515151515138,-0.016151515151515139,-0.017651515151515137
ORELL,sweep_1,-1,2003-05-02,2003-05-09,2003-05-30,101,105,-0.039603960396039639,-0.04060396039603964,-0.042103960396039641
ORELL,sweep_1,-1,2003-09-05,2003-09-12,2003-10-03,142.39999389648438,147.5,-0.035814651138419196,-0.036814651138419197,-0.038314651138419198
ORELL,sweep_1,1,2003-10-24,2003-10-31,2003-11-21,145,141,-0.027586206896551779,-0.02858620689655178,-0.030086206896551778
ORELL,sweep_1,1,2003-12-12,2003-12-19,2004-01-09,141.5,141,-0.0035335689045936647,-0.0045335689045936647,-0.0060335689045936652
ORELL,sweep_1,-1,2004-01-09,2004-01-16,2004-02-06,142,159.80000305175781,-0.1253521341673085,-0.12635213416730851,-0.12785213416730851
ORELL,sweep_1,1,2004-02-27,2004-03-05,2004-03-26,158,143,-0.094936708860759444,-0.095936708860759445,-0.097436708860759447
ORELL,sweep_1,1,2004-07-16,2004-07-23,2004-08-13,139,135,-0.02877697841726623,-0.029776978417266231,-0.031276978417266232
ORELL,sweep_1,1,2004-10-08,2004-10-15,2004-11-05,133,130.10000610351562,-0.021804465387100569,-0.02280446538710057,-0.024304465387100568
ORELL,sweep_1,1,2004-11-05,2004-11-12,2004-12-03,130.19999694824219,133,0.021505400287151089,0.020505400287151088,0.01900540028715109
ORELL,sweep_1,1,2004-12-24,2004-12-31,2005-01-21,132.5,143,0.079245283018867907,0.078245283018867906,0.076745283018867905
ORELL,sweep_1,1,2005-01-28,2005-02-04,2005-02-25,145.5,158.89999389648438,0.092096177982710525,0.091096177982710524,0.089596177982710523
ORELL,sweep_1,-1,2005-03-04,2005-03-11,2005-04-01,158.5,152.5,0.037854889589905349,0.036854889589905349,0.035354889589905347
ORELL,sweep_1,1,2005-05-20,2005-05-27,2005-06-17,150,151,0.0066666666666665986,0.0056666666666665986,0.0041666666666665981
ORELL,sweep_1,1,2005-07-01,2005-07-08,2005-07-29,150.89999389648438,158,0.047051069520825495,0.046051069520825494,0.044551069520825493
ORELL,sweep_1,1,2005-08-05,2005-08-12,2005-09-02,155,153,-0.012903225806451646,-0.013903225806451647,-0.015403225806451646
ORELL,sweep_1,-1,2005-09-16,2005-09-23,2005-10-14,158,157,0.0063291139240506666,0.0053291139240506666,0.0038291139240506666
ORELL,sweep_1,1,2005-10-14,2005-10-21,2005-11-11,156.89999389648438,156.89999389648438,0,-0.001,-0.0025000000000000001
ORELL,sweep_1,1,2005-12-02,2005-12-09,2005-12-30,157,150,-0.044585987261146487,-0.045585987261146488,-0.047085987261146489
ORELL,sweep_1,1,2005-12-30,2006-01-06,2006-01-27,151,159.5,0.056291390728476776,0.055291390728476775,0.053791390728476773
ORELL,sweep_1,-1,2006-02-17,2006-02-24,2006-03-17,159.89999389648438,153.5,0.040024978991728966,0.039024978991728965,0.037524978991728963
ORELL,sweep_1,1,2006-04-14,2006-04-21,2006-05-12,153.10000610351562,155,0.012410149057732411,0.011410149057732411,0.0099101490577324109
ORELL,sweep_1,1,2006-05-12,2006-05-19,2006-06-09,154.89999389648438,147,-0.051000608184424645,-0.052000608184424646,-0.053500608184424647
ORELL,sweep_1,1,2006-07-07,2006-07-14,2006-08-04,140.30000305175781,146,0.040627204734553057,0.039627204734553056,0.038127204734553055
ORELL,sweep_1,-1,2006-09-15,2006-09-22,2006-10-13,153.19999694824219,151.60000610351562,0.010443804677536028,0.0094438046775360274,0.0079438046775360278
ORELL,sweep_1,1,2006-10-13,2006-10-20,2006-11-10,152,152,0,-0.001,-0.0025000000000000001
ORELL,sweep_1,-1,2007-01-19,2007-01-26,2007-02-16,170,206,-0.21176470588235285,-0.21276470588235286,-0.21426470588235286
ORELL,sweep_1,1,2007-02-23,2007-03-02,2007-03-23,201.10000610351562,200,-0.0054699456495759247,-0.0064699456495759247,-0.0079699456495759251
ORELL,sweep_1,1,2007-03-30,2007-04-06,2007-04-27,202,207,0.024752475247524774,0.023752475247524774,0.022252475247524776
ORELL,sweep_1,1,2007-04-27,2007-05-04,2007-05-25,207,204.5,-0.012077294685990392,-0.013077294685990393,-0.014577294685990392
ORELL,sweep_1,1,2007-06-01,2007-06-08,2007-06-29,204,202.5,-0.0073529411764705621,-0.008352941176470563,-0.0098529411764705626
ORELL,sweep_1,1,2007-07-27,2007-08-03,2007-08-24,199,191,-0.04020100502512558,-0.041201005025125581,-0.042701005025125582
ORELL,sweep_1,1,2007-08-24,2007-08-31,2007-09-21,192,194.5,0.013020833333333259,0.012020833333333258,0.010520833333333259
ORELL,sweep_1,-1,2007-09-28,2007-10-05,2007-10-26,193,207.5,-0.075129533678756522,-0.076129533678756522,-0.077629533678756524
ORELL,sweep_1,1,2007-11-09,2007-11-16,2007-12-07,205.5,205,-0.0024330900243308973,-0.0034330900243308973,-0.0049330900243308978
ORELL,sweep_1,1,2008-01-25,2008-02-01,2008-02-22,194,202,0.041237113402061931,0.04023711340206193,0.038737113402061929
ORELL,sweep_1,1,2008-03-14,2008-03-21,2008-04-11,202,198,-0.01980198019801982,-0.02080198019801982,-0.022301980198019818
ORELL,sweep_1,1,2008-04-18,2008-04-25,2008-05-16,196,197.39999389648438,0.007142826002471292,0.0061428260024712919,0.0046428260024712915
ORELL,sweep_1,1,2008-05-16,2008-05-23,2008-06-13,197,200.5,0.017766497461928932,0.016766497461928931,0.015266497461928931
ORELL,sweep_1,1,2008-06-27,2008-07-04,2008-07-25,195,198,0.01538461538461533,0.014384615384615329,0.012884615384615329
ORELL,sweep_1,-1,2008-08-29,2008-09-05,2008-09-26,202,190,0.059405940594059459,0.058405940594059458,0.056905940594059456
ORELL,sweep_1,1,2008-10-17,2008-10-24,2008-11-14,170,160,-0.058823529411764719,-0.05982352941176472,-0.061323529411764721
ORELL,sweep_1,1,2008-12-05,2008-12-12,2009-01-02,151,160,0.059602649006622599,0.058602649006622598,0.057102649006622597
ORELL,sweep_1,1,2009-02-27,2009-03-06,2009-03-27,133,135.5,0.018796992481203034,0.017796992481203033,0.016296992481203035
ORELL,sweep_1,-1,2009-03-27,2009-04-03,2009-04-24,135,144,-0.066666666666666652,-0.067666666666666653,-0.069166666666666654
ORELL,sweep_1,-1,2009-04-24,2009-05-01,2009-05-22,143.69999694824219,155,-0.078636070227808386,-0.079636070227808387,-0.081136070227808388
ORELL,sweep_1,-1,2009-05-22,2009-05-29,2009-06-19,154,149.39999389648438,0.029870169503348198,0.028870169503348198,0.0273701695033482
ORELL,sweep_1,1,2009-06-19,2009-06-26,2009-07-17,153.5,138,-0.10097719869706845,-0.10197719869706845,-0.10347719869706845
ORELL,sweep_1,1,2009-09-11,2009-09-18,2009-10-09,139,149,0.071942446043165464,0.070942446043165464,0.069442446043165462
ORELL,sweep_1,1,2009-10-30,2009-11-06,2009-11-27,147.5,144,-0.023728813559321993,-0.024728813559321994,-0.026228813559321992
ORELL,sweep_1,1,2009-11-27,2009-12-04,2009-12-25,140,140.80000305175781,0.0057143075125558607,0.0047143075125558606,0.0032143075125558606
ORELL,sweep_1,1,2009-12-25,2010-01-01,2010-01-22,141,138,-0.021276595744680882,-0.022276595744680883,-0.023776595744680881
ORELL,sweep_1,-1,2010-01-29,2010-02-05,2010-02-26,138.10000610351562,138,0.00072415712596463067,-0.00027584287403536936,-0.0017758428740353694
ORELL,sweep_1,1,2010-02-26,2010-03-05,2010-03-26,137.89999389648438,138.10000610351562,0.0014504149085126095,0.00045041490851260944,-0.0010495850914873906
ORELL,sweep_1,1,2010-03-26,2010-04-02,2010-04-23,140.80000305175781,141,0.0014204328402511734,0.00042043284025117342,-0.0010795671597488266
ORELL,sweep_1,1,2010-06-18,2010-06-25,2010-07-16,142.5,140,-0.017543859649122862,-0.018543859649122862,-0.02004385964912286
