asset,rule,direction,era,n,mean,excess
BNY,sweep_fvg,1,2000,14,-0.014635299448267811,-0.015964536575850612
BNY,sweep_fvg,1,2010,14,0.0086552711003362193,0.0026830474373593879
BNY,sweep_fvg,1,2020,9,-0.01008345015619647,-0.027199246785842832
BNY,sweep_fvg,-1,1970,11,-0.030763010243909858,-0.028262729349628632
BNY,sweep_fvg,-1,1980,4,0.022699373026846464,0.034389608811004405
BNY,sweep_fvg,-1,1990,11,-0.02378646218450239,-0.0040074027074735842
BNY,sweep_fvg,-1,2000,12,-0.041585892270487583,-0.040256655142904781
BNY,sweep_fvg,-1,2010,14,-0.031212810824594411,-0.025240587161617582
BNY,sweep_fvg,-1,2020,9,-0.029964699101368689,-0.012848902471722322
BNY_ADJ,sweep_1,-1,1970,32,0.0072007420579973599,0.0097010205355791794
BNY_ADJ,sweep_1,-1,1980,56,-0.024548338827882703,-0.011934929441902704
BNY_ADJ,sweep_1,-1,1990,84,-0.016481463941186523,0.0061540787714147076
BNY_ADJ,sweep_1,-1,2000,103,-0.0058194714354107158,-0.0027131015335717422
BNY_ADJ,sweep_1,-1,2010,87,0.00065757676676168355,0.0081198457238298959
BNY_ADJ,sweep_1,-1,2020,73,-0.014034797950306571,0.0053090731569914451
BNY_ADJ,sweep_1,1,1970,52,0.0041553596842312671,0.0016550812066494453
BNY_ADJ,sweep_1,1,1980,67,0.0062641193975305712,-0.0063492899884494249
BNY_ADJ,sweep_1,1,1990,70,0.023255275849206777,0.0006197331366055393
BNY_ADJ,sweep_1,1,2000,85,-0.0029918749267469789,-0.006098244828585949
BNY_ADJ,sweep_1,1,2010,81,0.01678611535791916,0.0093238464008509533
BNY_ADJ,sweep_1,1,2020,43,0.018582453849562822,-0.00076141725773519573
BNY_ADJ,fvg_disp,1,1970,34,-0.0017753647799033199,-0.0042756432574851382
BNY_ADJ,fvg_disp,1,1980,68,0.013165705965815273,0.00055229657983527688
BNY_ADJ,fvg_disp,1,1990,57,0.020938559471749985,-0.0016969832408512452
BNY_ADJ,fvg_disp,1,2000,36,0.0040250872594682725,0.00091871735762930984
BNY_ADJ,fvg_disp,1,2010,52,0.0067432649184247647,-0.00071900403864344356
BNY_ADJ,fvg_disp,1,2020,40,0.012115506233565674,-0.0072283648737323462
BNY_ADJ,fvg_disp,-1,1970,26,0.0008230516954494735,0.0033233301730312922
BNY_ADJ,fvg_disp,-1,1980,32,-0.014850138860650737,-0.0022367294746707404
BNY_ADJ,fvg_disp,-1,1990,35,-0.026362381865008843,-0.0037268391524076074
BNY_ADJ,fvg_disp,-1,2000,35,-0.026838632798949907,-0.023732262897110942
BNY_ADJ,fvg_disp,-1,2010,32,-0.027367452351481313,-0.019905183394413106
BNY_ADJ,fvg_disp,-1,2020,12,-0.026123018665784231,-0.0067791475584862123
BNY_ADJ,sweep_fvg,1,1970,11,0.013259200140906929,0.01075892166332511
BNY_ADJ,sweep_fvg,1,1980,16,0.034033638914483189,0.021420229528503195
BNY_ADJ,sweep_fvg,1,1990,16,0.044283583823041657,0.021648041110440424
BNY_ADJ,sweep_fvg,1,2000,13,-0.022585069587025594,-0.02569143948886456
BNY_ADJ,sweep_fvg,1,2010,19,0.0075961248972804072,0.000133855940212197
BNY_ADJ,sweep_fvg,1,2020,9,0.0010411405465868705,-0.018302730560711147
BNY_ADJ,sweep_fvg,-1,1970,9,-0.014914424544168532,-0.012414146066586716
BNY_ADJ,sweep_fvg,-1,1980,6,0.012796857355260391,0.025410266741240386
BNY_ADJ,sweep_fvg,-1,1990,13,-0.030337155544323847,-0.0077016128317226162
BNY_ADJ,sweep_fvg,-1,2000,12,-0.041585859813359084,-0.038479489911520115
BNY_ADJ,sweep_fvg,-1,2010,13,-0.031539423425932314,-0.024077154468864111
BNY_ADJ,sweep_fvg,-1,2020,8,-0.038761334971450415,-0.019417463864152395
ED,sweep_1,-1,1960,42,-0.0028181375375841977,-0.0056997949548548057
ED,sweep_1,-1,1970,34,-0.012048375907630448,-0.0086089850824295003
ED,sweep_1,-1,1980,55,-0.0039671733559224044,0.0088638994970081202
ED,sweep_1,-1,1990,68,-0.0056835275543349441,-0.0027327916431017542
ED,sweep_1,-1,2000,82,-0.0051238841656045912,-0.0016334059990619505
ED,sweep_1,-1,2010,95,-0.011945892821635471,-0.0058252819182071916
ED,sweep_1,-1,2020,63,-0.0051960996015691365,-0.0015109764591076519
ED,fvg_disp,-1,1960,36,-0.00027007426070623414,-0.0031517316779768423
ED,fvg_disp,-1,1970,43,0.0043797681356084282,0.0078191589608093779
ED,fvg_disp,-1,1980,24,-0.027339077470863605,-0.014508004617933079
ED,fvg_disp,-1,1990,40,-0.010042492944833083,-0.0070917570335998934
ED,fvg_disp,-1,2000,36,-0.016559464354909497,-0.013068986188366858
ED,fvg_disp,-1,2010,36,-0.0017609304996288415,0.0043596804037994395
ED,fvg_disp,-1,2020,28,-0.0055746205136286741,-0.0018894973711671892
ED,sweep_1,1,1960,43,0.00018609309013689236,0.003067750507407502
ED,sweep_1,1,1970,45,0.020004168182752698,0.016564777357551748
ED,sweep_1,1,1980,54,0.024137805301289977,0.011306732448359454
ED,sweep_1,1,1990,75,-0.00085193041157299648,-0.0038026663228061873
ED,sweep_1,1,2000,91,0.0013502690484555001,-0.002140209118087137
ED,sweep_1,1,2010,73,0.0066496725898025138,0.00052906168637423473
ED,sweep_1,1,2020,58,0.0043947005435306481,0.0007095774010691631
ED,fvg_disp,1,1960,35,0.00029116360906043288,0.003172821026331043
ED,fvg_disp,1,1970,51,-0.0028720858958867289,-0.006311476721087679
ED,fvg_disp,1,1980,54,-0.0012117254010779413,-0.014042798254008464
ED,fvg_disp,1,1990,57,0.003058469229984713,0.00010773331875152258
ED,fvg_disp,1,2000,40,-0.003354685556695164,-0.0068451637232378043
ED,fvg_disp,1,2010,51,-0.0042803636845040139,-0.010400974587932295
ED,fvg_disp,1,2020,34,-0.0030723571143022404,-0.0067574802567637263
ED,sweep_fvg,1,1960,8,0.013184556160737396,0.016066213578008005
ED,sweep_fvg,1,1970,16,0.017945628464232977,0.01450623763903203
ED,sweep_fvg,1,1980,18,-0.0077303513864502788,-0.020561424239380802
ED,sweep_fvg,1,1990,19,0.0050230838391051138,0.0020723479278719229
ED,sweep_fvg,1,2000,9,0.0048013829086133164,0.0013109047420706765
ED,sweep_fvg,1,2010,15,-0.014719145349493309,-0.020839756252921598
ED,sweep_fvg,1,2020,14,0.001511724959488108,-0.0021733981829733734
ED,sweep_fvg,-1,1960,5,-0.0009743676750926689,-0.0038560250923632771
ED,sweep_fvg,-1,1970,2,0.02830687830687828,0.03174626913207923
ED,sweep_fvg,-1,1980,4,-0.035872487759927629,-0.023041414906997099
ED,sweep_fvg,-1,1990,10,-0.021397104160577496,-0.018446368249344307
ED,sweep_fvg,-1,2000,11,-0.014271420744448114,-0.010780942577905472
ED,sweep_fvg,-1,2010,14,-0.0015713508533416385,0.0045492600500866426
ED,sweep_fvg,-1,2020,12,0.0048737875988483503,0.0085589107413098341
ED_ADJ,sweep_1,-1,1960,68,-0.0049063712025088522,-0.0045182819332346344
ED_ADJ,sweep_1,-1,1970,67,-0.023743985875672901,-0.014290012581442784
ED_ADJ,sweep_1,-1,1980,69,-0.01805909859168036,0.00073216456059362685
ED_ADJ,sweep_1,-1,1990,86,-0.011679747960610005,-0.0038002395998559982
ED_ADJ,sweep_1,-1,2000,90,-0.012971566330893707,-0.0052837598326340458
ED_ADJ,sweep_1,-1,2010,96,-0.013464071830439447,-0.0042427182485275531
ED_ADJ,sweep_1,-1,2020,62,-0.010718268048651409,-0.0042605227212764258
ED_ADJ,sweep_1,1,1960,65,-0.0037531965995006478,-0.004141285868774866
ED_ADJ,sweep_1,1,1970,79,0.028171185224548943,0.018717211930318833
ED_ADJ,sweep_1,1,1980,73,0.023564535700750511,0.0047732725484765214
ED_ADJ,sweep_1,1,1990,86,0.0049751537687347238,-0.0029043545920192822
ED_ADJ,sweep_1,1,2000,92,0.0014422196051279037,-0.0062455868931317578
ED_ADJ,sweep_1,1,2010,75,0.011056508856602712,0.0018351552746908154
ED_ADJ,sweep_1,1,2020,58,0.0095469770608282434,0.0030892317334532586
ED_ADJ,fvg_disp,1,1960,35,-0.00070899830464317458,-0.0010970875739173913
ED_ADJ,fvg_disp,1,1970,54,0.01211507506096161,0.0026611017667314933
ED_ADJ,fvg_disp,1,1980,62,0.008288161575771627,-0.010503101576502361
ED_ADJ,fvg_disp,1,1990,65,0.0092011533263703892,0.0013216449656163858
ED_ADJ,fvg_disp,1,2000,44,0.003483146856217824,-0.004204659642041841
ED_ADJ,fvg_disp,1,2010,57,0.00044306945909831165,-0.008778284122813583
ED_ADJ,fvg_disp,1,2020,38,-0.0055673101258241851,-0.012025055453199169
ED_ADJ,sweep_fvg,1,1960,10,-0.0039645654407949645,-0.0043526547100691815
ED_ADJ,sweep_fvg,1,1970,19,0.029219005733746514,0.019765032439516397
ED_ADJ,sweep_fvg,1,1980,23,0.0073420987070029753,-0.011449164445271016
ED_ADJ,sweep_fvg,1,1990,22,0.011284462276279338,0.003404953915525334
ED_ADJ,sweep_fvg,1,2000,10,0.0052326582451672878,-0.0024551482530923733
ED_ADJ,sweep_fvg,1,2010,20,-0.0064975112606169613,-0.015718864842528858
ED_ADJ,sweep_fvg,1,2020,16,-0.0023866871254997826,-0.0088444324528747648
ED_ADJ,fvg_disp,-1,1960,32,-0.0024139843181925601,-0.0020258950489183418
ED_ADJ,fvg_disp,-1,1970,37,0.0066358649502834873,0.016089838244513609
ED_ADJ,fvg_disp,-1,1980,20,-0.01985340211246624,-0.0010621389601922515
ED_ADJ,fvg_disp,-1,1990,38,-0.021877998715066436,-0.013998490354312431
ED_ADJ,fvg_disp,-1,2000,37,-0.022139674415445714,-0.01445186791718605
ED_ADJ,fvg_disp,-1,2010,33,-0.00067408797769413949,0.0085472656042177575
ED_ADJ,fvg_disp,-1,2020,26,-0.009268512901034049,-0.0028107675736590643
ED_ADJ,sweep_fvg,-1,1960,10,0.00092225138187856937,0.0013103406511527885
ED_ADJ,sweep_fvg,-1,1970,5,-0.028117723449413524,-0.018663750155183408
ED_ADJ,sweep_fvg,-1,1980,3,-0.011730418098849893,0.0070608450534240981
ED_ADJ,sweep_fvg,-1,1990,16,-0.04124093876205262,-0.033361430401298617
ED_ADJ,sweep_fvg,-1,2000,13,-0.012026093677465056,-0.0043382871792053959
ED_ADJ,sweep_fvg,-1,2010,14,-0.006044788297963003,0.0031765652839488923
ED_ADJ,sweep_fvg,-1,2020,9,-0.0060827899935875663,0.00037495533378741644
NQ_LOCAL_SNAPSHOT,sweep_1,1,2010,21,0.029443024777271846,0.016186547415232629
NQ_LOCAL_SNAPSHOT,sweep_1,1,2020,36,0.015890263191041434,-0.0012689245381135501
NQ_LOCAL_SNAPSHOT,sweep_1,-1,2010,21,-0.0082104051670932911,0.0050460721949459235
NQ_LOCAL_SNAPSHOT,sweep_1,-1,2020,49,-0.022319832777004403,-0.0051606450478494208
NQ_LOCAL_SNAPSHOT,fvg_disp,1,2010,7,0.016558139751358576,0.0033016623893193592
NQ_LOCAL_SNAPSHOT,fvg_disp,1,2020,20,0.015895248925602012,-0.0012639388035529694
NQ_LOCAL_SNAPSHOT,sweep_fvg,1,2010,3,0.019410145474720236,0.0061536681126810209
NQ_LOCAL_SNAPSHOT,sweep_fvg,1,2020,5,-0.0042031527745285844,-0.021362340503683564
NQ_LOCAL_SNAPSHOT,fvg_disp,-1,2010,1,0.021677859354883644,0.034934336716922858
NQ_LOCAL_SNAPSHOT,fvg_disp,-1,2020,6,-0.032358618909412475,-0.015199431180257494
NQ_LOCAL_SNAPSHOT,sweep_fvg,-1,2010,1,0.021677859354883644,0.034934336716922858
NQ_LOCAL_SNAPSHOT,sweep_fvg,-1,2020,3,-0.037203551687092738,-0.020044363957937752
NQ_LOCAL_FIXED,sweep_1,1,2010,21,0.029443024777271846,0.016186547415232629
NQ_LOCAL_FIXED,sweep_1,1,2020,35,0.015127406830860826,-0.001849391711720034
NQ_LOCAL_FIXED,sweep_1,-1,2010,21,-0.0082104051670932911,0.0050460721949459235
NQ_LOCAL_FIXED,sweep_1,-1,2020,49,-0.022319832777004403,-0.0053430342344235422
NQ_LOCAL_FIXED,fvg_disp,1,2010,7,0.016558139751358576,0.0033016623893193592
NQ_LOCAL_FIXED,fvg_disp,1,2020,20,0.015895248925602012,-0.0010815496169788471
NQ_LOCAL_FIXED,sweep_fvg,1,2010,3,0.019410145474720236,0.0061536681126810209
NQ_LOCAL_FIXED,sweep_fvg,1,2020,5,-0.0042031527745285844,-0.021179951317109442
NQ_LOCAL_FIXED,fvg_disp,-1,2010,1,0.021677859354883644,0.034934336716922858
NQ_LOCAL_FIXED,fvg_disp,-1,2020,6,-0.032358618909412475,-0.015381820366831616
NQ_LOCAL_FIXED,sweep_fvg,-1,2010,1,0.021677859354883644,0.034934336716922858
NQ_LOCAL_FIXED,sweep_fvg,-1,2020,3,-0.037203551687092738,-0.020226753144511875
